sha256,rank,action,score
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,1,D3-PT - Process Termination,1.009449
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,2,D3-FEV - File Eviction,1.001751
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,3,D3-PSA - Process Spawn Analysis,0.986612
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,4,D3-FA - File Analysis,0.812599
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,5,D3-SCA - System Call Analysis,0.812599
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,6,D3-PCSV - Process Code Segment Verification,0.806578
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,7,D3-OTF - Outbound Traffic Filtering,0.788520
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,8,D3-NI - Network Isolation,0.608330
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,9,D3-CQ - Content Quarantine,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,10,D3-EAL - Executable Allowlisting,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,11,D3-EDL - Executable Denylisting,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,12,D3-FIM - File Integrity Monitoring,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,13,D3-RC - Restore Configuration,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,14,D3-RF - Restore File,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,15,D3-RTSD - Remote Terminal Session Detection,0.600000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,16,D3-RKD - Registry Key Deletion,0.198092
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,17,D3-CAA - Connection Attempt Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,18,D3-CCSA - Credential Compromise Scope Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,19,D3-CE - Credential Eviction,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,20,D3-CR - Credential Revocation,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,21,D3-CRO - Credential Rotation,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,22,D3-DNSDL - DNS Denylisting,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,23,D3-DNSTA - DNS Traffic Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,24,D3-EI - Execution Isolation,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,25,D3-FAPA - File Access Pattern Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,26,D3-FCA - File Creation Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,27,D3-FCOA - File Content Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,28,D3-FHRA - File Hash Reputation Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,29,D3-FRDDL - Forward Resolution Domain Denylisting,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,30,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,31,D3-ITF - Inbound Traffic Filtering,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,32,D3-NTA - Network Traffic Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,33,D3-PA - Process Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,34,D3-PLA - Process Lineage Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,35,D3-PSMD - Process Self,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,36,D3-RUAA - Restore User Account Access,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,37,D3-SEA - Script Execution Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,38,D3-SICA - System Init Config Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,39,D3-SJA - Scheduled Job Analysis,0.000000
bfc673b442809a22a48e4c70d5027c925c8eaa56caee77ff6f896d480d78dcc2,40,D3-ST - Session Termination,0.000000
