sha256,rank,action,score
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,1,D3-PT - Process Termination,1.672341
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,2,D3-PSA - Process Spawn Analysis,1.012954
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,3,D3-CQ - Content Quarantine,0.855190
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,4,D3-OTF - Outbound Traffic Filtering,0.815645
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,5,D3-FEV - File Eviction,0.802681
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,6,D3-DNSDL - DNS Denylisting,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,7,D3-DNSTA - DNS Traffic Analysis,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,8,D3-EAL - Executable Allowlisting,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,9,D3-EDL - Executable Denylisting,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,10,D3-FA - File Analysis,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,11,D3-FIM - File Integrity Monitoring,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,12,D3-FRDDL - Forward Resolution Domain Denylisting,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,13,D3-PCSV - Process Code Segment Verification,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,14,D3-PLA - Process Lineage Analysis,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,15,D3-RC - Restore Configuration,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,16,D3-RF - Restore File,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,17,D3-RTSD - Remote Terminal Session Detection,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,18,D3-RUAA - Restore User Account Access,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,19,D3-SCA - System Call Analysis,0.600000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,20,D3-RKD - Registry Key Deletion,0.202681
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,21,D3-CAA - Connection Attempt Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,22,D3-CCSA - Credential Compromise Scope Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,23,D3-CE - Credential Eviction,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,24,D3-CR - Credential Revocation,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,25,D3-CRO - Credential Rotation,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,26,D3-EI - Execution Isolation,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,27,D3-FAPA - File Access Pattern Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,28,D3-FCA - File Creation Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,29,D3-FCOA - File Content Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,30,D3-FHRA - File Hash Reputation Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,31,D3-FRIDL - Forward Resolution IP Denylisting,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,32,D3-ITF - Inbound Traffic Filtering,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,33,D3-NI - Network Isolation,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,34,D3-NTA - Network Traffic Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,35,D3-PA - Process Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,36,D3-PSMD - Process Self,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,37,D3-SEA - Script Execution Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,38,D3-SICA - System Init Config Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,39,D3-SJA - Scheduled Job Analysis,0.000000
7e9ced472ad7c31af49f73118ba7f6e5599ef2c289234c847b1ae140a54b07f6,40,D3-ST - Session Termination,0.000000
